group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x4,y3,,0,,,,0,,,,
x5,y3,1153,-100,林正,林正 (1153) - Father,,7,宋,0,0,學校: 上舍及第 (1110)
x6,y3,,0,,,,0,,,,
x4,y2,1164,-20,林一鳴,林一鳴 (1164) - Brother,,5,宋,0,0,恩蔭(籠統)
x5,y2,1163,100,林一飛,林一飛 (1163) - Ego,entry,4,宋,0,0,恩蔭(籠統) (1146)
x6,y2,,0,,,,0,,,,
x4,y1,7044,40,林澧,林澧 (7044) - Nephew (brother's son),,0,,,,
x5,y1,,0,,,,0,,,,
x6,y1,11289,20,方鎔,方鎔 (11289) - Son-in-law,,0,,,,
